id,name,pagerank
3425,2 Ave  & E 104 St,1.3448042011351633
471,Grand St & Havemeyer St,1.3423877815119203
243,Fulton St & Rockwell Pl,1.3423639517933545
3254,Soissons Landing,1.3382672897748642
336,Sullivan St & Washington Sq,1.3374707156481254
447,8 Ave & W 52 St,1.3349071880640713
244,Willoughby Ave & Hall St,1.3102595798844343
3398,Smith St & 9 St,1.308145180316041
473,Rivington St & Chrystie St,1.3079046347629184
3110,Meserole Ave & Manhattan Ave,1.3072904013373887
72,W 52 St & 11 Ave,1.3018834832952713
313,Washington Ave & Park Ave,1.287541518027386
448,W 37 St & 10 Ave,1.284912431628458
524,W 43 St & 6 Ave,1.282794949867599
153,E 40 St & 5 Ave,1.2786717965931331
3074,Montrose Ave & Bushwick Ave,1.2783677450651338
317,E 6 St & Avenue B,1.2634710230479687
315,South St & Gouverneur Ln,1.260535615459092
390,Duffield St & Willoughby St,1.2597093047347763
3368,5 Ave & 3 St,1.2595768418465667
392,Jay St & Tech Pl,1.256343750897873
440,E 45 St & 3 Ave,1.2394109993341902
3159,W 67 St & Broadway,1.2375908911791516
2003,1 Ave & E 18 St,1.2347759594336
3130,21 St & Queens Plaza North,1.2328989375530348
3232,Bond St & Fulton St,1.2244744757349524
508,W 46 St & 11 Ave,1.2149112058428686
365,Fulton St & Grand Ave,1.2129979201981806
383,Greenwich Ave & Charles St,1.2103152283760832
3163,Central Park West & W 68 St,1.2048251383014845
311,Norfolk St & Broome St,1.1444164877887408
422,W 59 St & 10 Ave,1.1440092782302185
3087,Metropolitan Ave & Meeker Ave,1.1369482238543616
352,W 56 St & 6 Ave,1.1360795921085332
3354,3 St & Prospect Park West,1.1198013057132543
3111,Norman Ave & Leonard St - 2,1.1190233106635272
3111,Norman Ave & Leonard St,1.1190233106635272
3402,Court St & State St,1.1183881774347662
306,Cliff St & Fulton St,1.1055199813137337
364,Lafayette Ave & Classon Ave,1.1051158700321626
296,Division St & Bowery,1.103877890103914
350,Clinton St & Grand St,1.090257212440165
3096,Union Ave & N 12 St,1.08395427197253
343,Clinton Ave & Flushing Ave,1.0828155250051748
3616,Steinway St & 28 Ave,1.0664494600838321
253,W 13 St & 5 Ave,1.063961199508025
252,MacDougal St & Washington Sq,1.0579143113804843
267,Broadway & W 36 St,1.0500327441580257
513,W 56 St & 10 Ave,1.049935403553726
3160,Central Park West & W 76 St,1.0466581099467773
3335,Union St & 4 Ave,1.0442789060974262
3223,E 55 St & 3 Ave,1.0426134175309125
3171,Amsterdam Ave & W 82 St,1.0188663523080939
423,W 54 St & 9 Ave,1.0175135486897082
3145,E 84 St & Park Ave,1.0141295852965244
3295,Central Park W & W 96 St,1.0137493384624883
225,W 14 St & The High Line,1.005648433240219
238,Bank St & Washington St,0.9837574254858991
3367,5 Ave & E 103 St,0.9805708589433966
3568,34 St & 35 Ave,0.9783954947563931
263,Elizabeth St & Hester St,0.9778373318857306
3650,8D Mobile 01,0.9773083014713323
3614,Crescent St & 30 Ave,0.97708765363159
3555,28 St & 41 Ave,0.9758805397820249
318,E 43 St & Vanderbilt Ave,0.9755814174360312
3177,W 84 St & Broadway,0.9647127218755485
264,Maiden Ln & Pearl St,0.9644782401562598
357,E 11 St & Broadway,0.9599721594448309
3134,3 Ave & E 62 St,0.9561743773134406
3532,Ditmars Blvd & 19 St,0.9546198381406787
3414,Bergen St & Flatbush Ave,0.9538600001571005
2023,E 55 St & Lexington Ave,0.9533306582127278
3109,Banker St & Meserole Ave,0.9526655279873834
120,Lexington Ave & Classon Ave,0.9524426358080007
3238,E 80 St & 2 Ave,0.9371062226255971
376,John St & William St,0.9365343005519927
367,E 53 St & Lexington Ave,0.9357343841106885
360,William St & Pine St,0.934517374112556
3161,W 76 St & Columbus Ave,0.9323473585826061
397,Fulton St & Clermont Ave,0.922685572088361
403,E 2 St & 2 Ave,0.9203491255681541
3301,Columbus Ave & W 95 St,0.9189364667628834
3300,Prospect Park West & 8 St,0.9165522562628408
316,Fulton St & William St,0.9132689803563737
232,Cadman Plaza E & Tillary St,0.8982428475869159
3314,W 95 St & Broadway,0.8975430204464607
275,Washington Ave & Greene Ave,0.8968957972020866
3082,Hope St & Union Ave,0.8931707919795614
3400,E 110 St & Madison Ave,0.8920020796793183
420,Clermont Ave & Lafayette Ave,0.8875298851402047
3619,Newtown Ave & 23 St,0.8843173176404157
463,9 Ave & W 16 St,0.8839996853943657
3155,Lexington Ave & E 63 St,0.882886849542436
3443,W 52 St & 6 Ave,0.881452469270819
3226,W 82 St & Central Park West,0.8799694284769243
3175,W 70 St & Amsterdam Ave,0.8796074217154742
3173,Riverside Blvd & W 67 St,0.8788552653911441
3480,WS Don't Use,0.8781651300401919
362,Broadway & W 37 St,0.8767279523754611
3336,E 97 St & Madison Ave,0.8749890153781578
3052,Lewis Ave & Madison St,0.8742701489653146
150,E 2 St & Avenue C,0.8726373314703761
254,W 11 St & 6 Ave,0.8700859874133997
443,Bedford Ave & S 9th St,0.850558650969314
443,Bedford Ave & S 9 St,0.850558650969314
224,Spruce St & Nassau St,0.8488061591165089
3408,Congress St & Clinton St,0.8484226058191785
3132,E 59 St & Madison Ave,0.8446578682415428
409,DeKalb Ave & Skillman St,0.8321880988017617
3078,Broadway & Roebling St,0.8315513942517363
3420,Douglass St & 3 Ave,0.8311624077553517
3256,Pier 40 - Hudson River Park,0.8259214401032186
3306,10 St & 7 Ave,0.8219112458541071
3146,E 81 St & 3 Ave,0.8204342114170927
3610,Vernon Blvd & 30 Rd,0.8187345656245207
3419,Douglass St & 4 Ave,0.8178057062125546
516,E 47 St & 1 Ave,0.8161465362696555
3162,W 78 St & Broadway,0.8135231229786174
144,Nassau St & Navy St,0.8115988631599954
3350,W 100 St & Broadway,0.8112719620863595
3435,Grand St & Elizabeth St,0.8078896786029977
373,Willoughby Ave & Walworth St,0.8054366931055403
436,Hancock St & Bedford Ave,0.7911582225670994
3266,Kiosk in a box Deployment,0.7908855521442947
2001,7 Ave & Farragut St,0.7905121778074734
2001,Sands St & Navy St,0.7905121778074734
3321,Clinton St & Union St,0.787974194120762
3100,Nassau Ave & Newell St,0.7784376479787164
3148,E 84 St & 1 Ave,0.7740368820112242
3358,Garfield Pl & 8 Ave,0.7739391009791363
3288,E 88 St & 1 Ave,0.7695256244439154
3042,Fulton St & Utica Ave,0.7689063278434228
3524,19 St & 24 Ave,0.761856552251754
393,E 5 St & Avenue C,0.7601483053673892
3136,5 Ave & E 63 St,0.7542963073383082
3298,Warren St & Court St,0.7538701412964403
249,Harrison St & Hudson St,0.7460435111615631
2009,Catherine St & Monroe St,0.7389151853474313
3308,Kane St & Clinton St,0.7345650169612923
534,Water - Whitehall Plaza,0.7324101439060531
3083,Bushwick Ave & Powers St,0.7229582982326281
278,Concord St & Bridge St,0.7220622789586898
294,Washington Square E,0.720648175982171
3172,W 74 St & Columbus Ave,0.7193002572795482
3377,Carroll St & Bond St,0.7109002091744117
3062,Myrtle Ave & Marcy Ave,0.7105062811959996
3591,21 St & 31 Dr,0.7050476775099717
3292,5 Ave & E 93 St,0.7049882516678752
3312,1 Ave & E 94 St,0.6965488790917305
3563,28 St & 36 Ave,0.6951118406359973
3047,Halsey St & Tompkins Ave,0.6930689695736787
3344,Pioneer St & Van Brunt St,0.6899671892905596
3509,Lenox Ave & W 115 St,0.6869926967306398
342,Columbia St & Rivington St,0.686362410517489
3372,E 74 St & 1 Ave,0.6863553550457482
3497,Pleasant Ave & E 116 St,0.6859276440832338
3584,Eastern Pkwy & Franklin Ave,0.67791560030074
260,Broad St & Bridge St,0.6778204487561419
3597,43 St & Broadway,0.6770330968420653
538,E 48 St & Madison Ave,0.6747002575670745
538,W 49 St & 5 Ave,0.6747002575670745
3235,E 41 St & Madison Ave,0.6555263299246836
3428,8 Ave & W 16 St,0.6550216057850351
372,Franklin Ave & Myrtle Ave,0.6547824830147629
290,2 Ave & E 58 St,0.6537845478784702
411,E 6 St & Avenue D,0.6532522878489405
3057,Kosciuszko St & Tompkins Ave,0.6530639694544094
3176,W 64 St & West End Ave,0.6496448330349028
408,Market St & Cherry St,0.6496128264847797
3508,St Nicholas Ave & Manhattan Ave,0.649044771312318
3430,Richardson St & N Henry St,0.6431263577430513
3514,Astoria Park S & Shore Blvd,0.6428203834972577
3297,6 St & 7 Ave,0.6417669666642809
3081,Graham Ave & Grand St,0.6361123640297768
3050,Putnam Ave & Throop Ave,0.6283482404774714
3259,9 Ave & W 28 St,0.6283384270082569
3324,3 Ave & 14 St,0.6267859604795724
3328,W 100 St & Manhattan Ave,0.6262532321170099
421,Clermont Ave & Park Ave,0.6097379925197162
3283,W 89 St & Columbus Ave,0.6083010258249151
3258,W 27 St & 10 Ave,0.6073698693896277
331,Pike St & Monroe St,0.6049421763622506
289,Monroe St & Classon Ave,0.5964850182936084
3331,Riverside Dr & W 104 St,0.5959421102553354
3345,Madison Ave & E 99 St,0.5957475406510465
3341,Central Park West & W 102 St,0.5947886976662453
3521,Lenox Ave & W 111 St,0.5840257944906699
3221,47 Ave & 31 St,0.5825381993008654
3307,West End Ave & W 94 St,0.5812962841932247
3348,Coffey St & Conover St,0.578682195501099
3071,Boerum St & Broadway,0.5777829511787831
3338,2 Ave & E 99 St,0.5658199587538922
3181,Soissons Landing,0.5627498092332803
3157,East End Ave & E 86 St,0.5618289069963003
3343,W 107 St & Columbus Ave,0.5610488042243059
3046,Marcus Garvey Blvd & Macon St,0.5592092353396042
3453,Devoe St & Lorimer St,0.5576750170628741
3249,Verona Pl & Fulton St,0.5568846161214658
3381,3 St & Hoyt St,0.5542541645038696
3066,Tompkins Ave & Hopkins St,0.5511464456696273
160,E 37 St & Lexington Ave,0.5505249748254587
3362,Madison Ave & E 82 St,0.550212918790803
3528,Steinway St & 23 Ave,0.5499661669669529
3058,Lewis Ave & Kosciuszko St,0.5496604118558368
3128,21 St & 43 Ave,0.544533830888679
3405,5 St & 6 Ave,0.5443720102528509
3041,Kingston Ave & Herkimer St,0.5416561733640747
3040,GOW Tech Shop,0.5407995755290987
3040,SSP Tech Workshop,0.5407995755290987
3049,Cambridge Pl & Gates Ave,0.5312015250077907
3069,Lorimer St & Broadway,0.5269251929478477
3513,21 St & Hoyt Ave S,0.5257418102701984
3342,Pioneer St & Richards St,0.5256375154612392
3458,W 55 St & 6 Ave,0.5191962005153783
3387,E 106 St & Madison Ave,0.5185978453631599
3410,Dean St & Hoyt St,0.5174439783275809
3060,Willoughby Ave & Tompkins Ave,0.5172760452444035
3073,Division Ave & Hooper St,0.5091733061269021
3525,23 Ave & 27 St,0.5091706733499917
3399,7 St & 3 Ave,0.5089316359936026
3322,12 St & 4 Ave,0.5078716531713614
3391,E 106 St & 1 Ave,0.5067132654468556
3599,Franklin Ave & Empire Blvd,0.4968169829662505
3048,Putnam Ave & Nostrand Ave,0.4967816980795109
3376,E 65 St & 2 Ave,0.4952587784557502
3284,E 88 St & Park Ave,0.49429079422458777
3431,E 35 St & 3 Ave,0.49379341011353695
3576,Park Pl & Vanderbilt Ave,0.485313758225506
3547,Broadway & Moylan Pl,0.48339921129120217
3612,30 Ave & 21 St,0.47914179684232233
3230,Penn Station Valet,0.4779349722024253
3432,NYCBS Depot - GOW,0.472559545974851
3432,Bike in Movie Night | Prospect Park Bandshell,0.472559545974851
3621,27 Ave & 9 St,0.4712523993394589
3152,3 Ave & E 71 St,0.4699836810385207
3504,E 123 St & Lexington Ave,0.46923671966906266
3070,McKibbin St & Manhattan Ave,0.46098754620566273
3079,Leonard St & Grand St,0.45852512682400337
3607,31 Ave & 14 St,0.4539600344791535
3043,Lewis Ave & Decatur St,0.4467907831705384
3065,Union Ave & Wallabout St,0.4460894090938032
3144,E 81 St & Park Ave,0.44604508596390235
3434,W 88 St & West End Ave,0.4438977410069914
3459,E 53 St & 3 Ave,0.4423511860846428
3496,1 Ave & E 110 St,0.4413760377729528
3494,E 115 St & Lexington Ave,0.4319080208561892
3084,Devoe St & Leonard St,0.43159703231290786
3436,Greenwich St & Hubert St,0.4299335082881966
3511,Adam Clayton Powell Blvd & W 115 St,0.42700042383806325
3615,44 Dr & 21 St,0.4252820159598269
3063,Nostrand Ave & Myrtle Ave,0.4249688121461617
3424,E 106 St & Lexington Ave,0.4237786474696662
3535,Mt Morris Park W & W 120 St,0.4208784373470413
3493,E 118 St & 3 Ave,0.4160841545677567
3332,Degraw St & Hoyt St,0.3875023342664317
3061,Throop Ave & Myrtle Ave,0.3871803673159777
3296,E 93 St & 2 Ave,0.38457493440805357
3098,Leonard St & Bayard St,0.3841204898090537
3479,Picnic Point,0.375755115542411
3579,Sterling Pl & Bedford Ave,0.3754180696083241
3463,E 16 St & Irving Pl,0.3724352373407313
3637,Fulton St & Waverly Ave,0.3708432448480357
3545,Broadway & W 122 St,0.3677521532904415
119,Park Ave & St Edwards St,0.367208337970394
3611,Vernon Blvd & 47 Rd,0.3651702535546018
3044,Albany Ave & Fulton St,0.36433264824650474
3330,Henry St & Bay St,0.36308848807891675
3581,Underhill Ave & Lincoln Pl,0.3609485419326962
3580,St Johns Pl & Washington Ave,0.3584426116067824
3462,E 44 St & 2 Ave,0.35807084036466225
3552,W 113 St & Broadway,0.3573998644789528
3531,Frederick Douglass Blvd & W 129 St,0.33674732039488575
3114,India St & East River,0.33192843672155853
3359,E 68 St & Madison Ave,0.3304905832393444
3499,2 Ave & E 122 St,0.33046001843695944
3097,N Henry St & Richardson St,0.3287884697074335
3512,27 Ave & 4 St,0.31744452453014055
3541,Amsterdam Ave & W 125 St,0.31335524846008345
3264,E 61 St & Park Ave,0.3130948844326393
3490,E 116 St & 2 Ave,0.3124998962452652
2005,Railroad Ave & Kay Ave,0.3053586745925204
3520,Adam Clayton Powell Blvd & W 118 St,0.30534301822498366
3544,Underhill Ave & Pacific St,0.304946198947066
3567,11 St & 35 Ave,0.30487323510498493
3641,Broadway & W 25 St,0.30372754751337677
3302,Columbus Ave & W 103 St,0.30172058592094136
3586,34 Ave & 13 St,0.3013820104215962
3477,39 St & 2 Ave - Citi Bike HQ at Industry City,0.29975295421387266
3604,Rogers Ave & Sterling St,0.2996610627544475
3549,Grand Ave & Bergen St,0.2917658827171519
3469,India St & West St,0.2888583388877149
3369,E 82 St & East End Ave,0.28628375972903014
431,Hanover Pl & Livingston St,0.28401691292328163
3498,Pleasant Ave & E 120 St,0.2719171710503344
3492,E 118 St & Park Ave,0.2714741079075214
3539,W 116 St & Amsterdam Ave,0.266024696014477
3574,Prospect Pl & Underhill Ave,0.2650600351075565
3582,Lincoln Pl & Classon Ave,0.2629296958046255
3585,Union St & Bedford Ave,0.2549570723393684
3635,W 36 St & 9 Ave,0.25372663330198164
3571,Bedford Ave & Bergen St,0.25214734580991627
3623,W 120 St & Claremont Ave,0.24488543613402544
3646,35 Ave & 10 St,0.24312460345140385
3546,Pacific St & Classon Ave,0.23500682559512323
3456,Jackson St & Leonard St,0.2336960391803262
3253,Bike The Branches - Central Branch,0.2333338874690682
3138,E 77 St & Park Ave,0.2325375995975568
3257,Adventures NYC,0.22266135615677524
3654,31 St & Northern Blvd,0.22089649380546705
3133,E 67 St & Park Ave,0.21420733522434818
3133,E 67 St & Lexington Ave,0.21420733522434818
3234,E 40 St & Madison Ave,0.20018439883611916
3287,W 87 St & West End Ave,0.19819400050567013
3620,11 St & 43 Ave,0.1956811452649332
3596,Sullivan Pl & Bedford Ave,0.19374429827535966
3291,Riverside Dr & W 91 St,0.19291741622658154
3649,W 129 St & Convent Ave,0.19079960351269315
3149,E 82 St & 2 Ave,0.1891667851777891
3505,Lexington Ave & E 127 St,0.18861895663201628
3229,Marcy Ave & MacDonough St,0.1868419615256268
3441,10 Hudson Yards,0.18077920956648336
3485,NYCBS Depot - RIS,0.17554434710461614
3636,Expansion Warehouse 333 Johnson Ave,0.16909290332233978
3550,Convent Ave & W 129 St,0.16769406623490404
3252,Bike The Branches - Red Hook Branch,0.1656845482476636
3017,NYCBS Depot - FAR,0.16390759420470613
3014,3969.TEMP (Bike The Branches - Central Branch),0.16370156292615723
3014,E.T. Bike-In Movie Valet Station,0.16370156292615723
3250,NYCBS Depot - PIT,0.16173870628225137
